M_vir,n_star,n_particles,sim,satellite,is_host_1
11690500.0,0,407.0,h242,False,False
2993130000.0,0,407.0,h242,False,False
2993130000.0,0,407.0,h242,True,False
2985770000.0,0,406.0,h242,False,False
73254300000.0,0,406.0,h242,False,False
2985770000.0,0,406.0,h242,False,False
2985770000.0,0,406.0,h242,False,False
2985770000.0,0,406.0,h242,False,False
2978420000.0,0,405.0,h242,False,False
11633000.0,0,405.0,h242,False,False
19606100000.0,0,405.0,h242,False,False
6478980000.0,0,405.0,h242,False,False
11633000.0,0,405.0,h242,False,False
2978420000.0,0,405.0,h242,False,False
11604300.0,0,404.0,h242,False,False
4103600000.0,0,404.0,h242,False,False
6883450000.0,0,404.0,h242,False,False
81037800.0,0,403.0,h242,False,False
2963710000.0,0,403.0,h242,False,False
11575600.0,0,403.0,h242,True,True
11575600.0,0,403.0,h242,False,False
2963710000.0,0,403.0,h242,False,False
23709700000.0,0,403.0,h242,False,False
4044760000.0,0,403.0,h242,False,False
3007830000.0,0,402.0,h242,True,False
2956350000.0,0,402.0,h242,False,False
11546900.0,0,402.0,h242,False,False
368625000.0,0,401.0,h242,False,False
2949000000.0,0,401.0,h242,False,False
1509890000000.0,0,401.0,h242,False,False
11518100.0,0,401.0,h242,False,False
2949000000.0,0,401.0,h242,True,False
2949000000.0,0,401.0,h242,False,False
446130000000.0,0,401.0,h242,False,False
11518100.0,0,401.0,h242,True,True
11518100.0,0,401.0,h242,False,False
368625000.0,0,401.0,h242,False,False
2941650000.0,0,400.0,h242,False,False
11489400.0,0,400.0,h242,False,False
2941650000.0,0,400.0,h242,True,False
2941650000.0,0,400.0,h242,False,False
2941650000.0,0,400.0,h242,True,False
11489400.0,0,400.0,h242,False,False
11460700.0,0,399.0,h242,True,True
11460700.0,0,399.0,h242,False,False
2934290000.0,0,399.0,h242,False,False
2926940000.0,0,398.0,h242,False,False
468825000.0,0,398.0,h242,True,False
1498590000000.0,0,398.0,h242,False,False
11432000.0,0,398.0,h242,False,False
11432000.0,0,398.0,h242,False,False
11432000.0,0,398.0,h242,False,False
11432000.0,0,398.0,h242,False,False
364948000.0,0,397.0,h242,False,False
2919580000.0,0,397.0,h242,False,False
609472000.0,0,397.0,h242,False,False
2912230000.0,0,396.0,h242,True,False
2912230000.0,0,396.0,h242,False,False
11374500.0,0,396.0,h242,False,False
3066670000.0,0,396.0,h242,False,False
2873620000.0,0,396.0,h242,False,False
2904880000.0,0,395.0,h242,False,False
2904880000.0,0,395.0,h242,False,False
11345800.0,0,395.0,h242,True,True
11345800.0,0,395.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
11317100.0,0,394.0,h242,False,False
1483530000000.0,0,394.0,h242,False,False
11317100.0,0,394.0,h242,False,False
2897520000.0,0,394.0,h242,False,False
2890170000.0,0,393.0,h242,False,False
361271000.0,0,393.0,h242,False,False
2890170000.0,0,393.0,h242,True,False
11288400.0,0,393.0,h242,False,False
2890170000.0,0,393.0,h242,False,False
23945000000.0,0,393.0,h242,False,False
27318100.0,0,393.0,h242,False,False
11259600.0,0,392.0,h242,False,False
2882810000.0,0,392.0,h242,False,False
26398800.0,0,392.0,h242,False,False
10089800000.0,0,392.0,h242,False,False
3963870000.0,0,392.0,h242,False,False
2882810000.0,0,392.0,h242,False,False
1476000000000.0,0,392.0,h242,False,False
359432000.0,0,391.0,h242,False,False
2875460000.0,0,391.0,h242,False,False
11230900.0,0,391.0,h242,False,False
2875460000.0,0,391.0,h242,True,False
61302300.0,0,391.0,h242,False,False
1472240000000.0,0,391.0,h242,False,False
11230900.0,0,391.0,h242,True,True
14656800000.0,0,390.0,h242,False,False
2868110000.0,0,390.0,h242,False,False
11202200.0,0,390.0,h242,False,False
11202200.0,0,390.0,h242,False,False
6059790000.0,0,390.0,h242,False,False
2868110000.0,0,390.0,h242,False,False
2971060000.0,0,390.0,h242,False,False
2868110000.0,0,390.0,h242,False,False
14803800000.0,0,389.0,h242,False,False
2860750000.0,0,389.0,h242,False,False
2860750000.0,0,389.0,h242,True,False
2860750000.0,0,389.0,h242,False,False
3272580000.0,0,389.0,h242,False,False
2860750000.0,0,389.0,h242,False,False
2860750000.0,0,389.0,h242,False,False
2860750000.0,0,389.0,h242,False,False
152769000.0,0,389.0,h242,True,False
11173500.0,0,389.0,h242,False,False
2860750000.0,0,389.0,h242,False,False
10634100000.0,0,389.0,h242,False,False
2853400000.0,0,388.0,h242,False,False
79716400.0,0,388.0,h242,False,False
11144700.0,0,388.0,h242,False,False
11144700.0,0,388.0,h242,False,False
2853400000.0,0,388.0,h242,False,False
11144700.0,0,388.0,h242,True,True
5375860000.0,0,388.0,h242,False,False
11116000.0,0,387.0,h242,True,False
1457170000000.0,0,387.0,h242,False,False
22716900000.0,0,387.0,h242,True,False
2846040000.0,0,387.0,h242,False,False
2846040000.0,0,387.0,h242,False,False
23121300000.0,0,386.0,h242,False,False
2838690000.0,0,386.0,h242,False,False
2838690000.0,0,386.0,h242,False,False
11087300.0,0,386.0,h242,False,False
11058600.0,0,385.0,h242,False,False
1119660000.0,0,385.0,h242,False,False
353917000.0,0,385.0,h242,False,False
2823980000.0,0,384.0,h242,False,False
25062800000.0,0,384.0,h242,False,False
2926940000.0,0,384.0,h242,False,False
2823980000.0,0,384.0,h242,False,False
2823980000.0,0,384.0,h242,False,False
2816630000.0,0,383.0,h242,False,False
2816630000.0,0,383.0,h242,False,False
2816630000.0,0,383.0,h242,False,False
11001100.0,0,383.0,h242,False,False
352078000.0,0,383.0,h242,False,False
2816630000.0,0,383.0,h242,False,False
2816630000.0,0,383.0,h242,False,False
20797100.0,0,383.0,h242,True,False
11001100.0,0,383.0,h242,False,False
2816630000.0,0,383.0,h242,False,False
2809270000.0,0,382.0,h242,False,False
2809270000.0,0,382.0,h242,False,False
10972400.0,0,382.0,h242,True,True
2956350000.0,0,381.0,h242,False,False
2801920000.0,0,381.0,h242,False,False
2801920000.0,0,381.0,h242,False,False
2801920000.0,0,381.0,h242,False,False
10943700.0,0,381.0,h242,False,False
2801920000.0,0,381.0,h242,True,False
2801920000.0,0,381.0,h242,True,False
298588000.0,0,381.0,h242,False,False
10943700.0,0,381.0,h242,True,True
10915000.0,0,380.0,h242,True,True
10915000.0,0,380.0,h242,False,False
2794560000.0,0,380.0,h242,False,False
2846040000.0,0,380.0,h242,False,False
291694000000.0,0,380.0,h242,False,False
349320000.0,0,380.0,h242,False,False
3610870000.0,0,379.0,h242,False,False
10886200.0,0,379.0,h242,True,False
10886200.0,0,379.0,h242,True,True
2787210000.0,0,379.0,h242,False,False
2779860000.0,0,378.0,h242,False,False
17091300.0,0,378.0,h242,False,False
2779860000.0,0,378.0,h242,True,False
2779860000.0,0,378.0,h242,False,False
10828800.0,0,377.0,h242,False,False
10828800.0,0,377.0,h242,False,False
10828800.0,0,377.0,h242,False,False
2772500000.0,0,377.0,h242,False,False
2765150000.0,0,376.0,h242,False,False
2765150000.0,0,376.0,h242,False,False
10800100.0,0,376.0,h242,True,True
10800100.0,0,376.0,h242,True,True
10800100.0,0,376.0,h242,False,False
2765150000.0,0,376.0,h242,False,False
2765150000.0,0,376.0,h242,False,False
10800100.0,0,376.0,h242,True,True
2765150000.0,0,376.0,h242,False,False
10800100.0,0,376.0,h242,False,False
10800100.0,0,376.0,h242,True,True
2757790000.0,0,375.0,h242,False,False
2757790000.0,0,375.0,h242,False,False
2757790000.0,0,375.0,h242,False,False
10771300.0,0,375.0,h242,True,True
10771300.0,0,375.0,h242,False,False
10771300.0,0,375.0,h242,False,False
2757790000.0,0,375.0,h242,False,False
2757790000.0,0,375.0,h242,False,False
10771300.0,0,375.0,h242,False,False
2757790000.0,0,375.0,h242,False,False
2750440000.0,0,374.0,h242,False,False
2750440000.0,0,374.0,h242,True,False
2750440000.0,0,374.0,h242,False,False
79314300.0,0,374.0,h242,False,False
10742600.0,0,374.0,h242,True,True
1408220000000.0,0,374.0,h242,False,False
2750440000.0,0,374.0,h242,True,False
2750440000.0,0,374.0,h242,False,False
2750440000.0,0,374.0,h242,False,False
2750440000.0,0,374.0,h242,False,False
2750440000.0,0,374.0,h242,False,False
2750440000.0,0,374.0,h242,False,False
2750440000.0,0,374.0,h242,True,False
2743090000.0,0,373.0,h242,False,False
342886000.0,0,373.0,h242,False,False
3000480000.0,0,373.0,h242,False,False
2743090000.0,0,373.0,h242,False,False
15166600.0,0,373.0,h242,False,False
2743090000.0,0,373.0,h242,True,False
2743090000.0,0,373.0,h242,False,False
2743090000.0,0,373.0,h242,True,False
10713900.0,0,373.0,h242,False,False
3816790000.0,0,372.0,h242,False,False
2735730000.0,0,372.0,h242,False,False
2735730000.0,0,372.0,h242,False,False
10685200.0,0,372.0,h242,False,False
10685200.0,0,372.0,h242,True,True
10685200.0,0,372.0,h242,True,True
10685200.0,0,372.0,h242,True,True
10685200.0,0,372.0,h242,False,False
10685200.0,0,372.0,h242,True,True
10685200.0,0,372.0,h242,True,True
10656400.0,0,371.0,h242,False,False
18789800000.0,0,371.0,h242,False,False
10656400.0,0,371.0,h242,False,False
2728380000.0,0,371.0,h242,False,False
10656400.0,0,371.0,h242,False,False
2728380000.0,0,371.0,h242,False,False
2728380000.0,0,371.0,h242,False,False
10656400.0,0,371.0,h242,False,False
2728380000.0,0,371.0,h242,False,False
10627700.0,0,370.0,h242,True,True
4162430000.0,0,370.0,h242,False,False
10627700.0,0,370.0,h242,False,False
2721020000.0,0,370.0,h242,False,False
2721020000.0,0,370.0,h242,False,False
2605200000.0,0,370.0,h242,False,False
2721020000.0,0,370.0,h242,False,False
10599000.0,0,369.0,h242,False,False
2713670000.0,0,369.0,h242,False,False
1389400000000.0,0,369.0,h242,False,False
2713670000.0,0,369.0,h242,False,False
10599000.0,0,369.0,h242,False,False
10570300.0,0,368.0,h242,False,False
10570300.0,0,368.0,h242,False,False
1385630000000.0,0,368.0,h242,False,False
2706310000.0,0,368.0,h242,False,False
2706310000.0,0,368.0,h242,False,False
10570300.0,0,368.0,h242,False,False
2706310000.0,0,368.0,h242,False,False
4140370000.0,0,367.0,h242,False,False
11141500000.0,0,367.0,h242,False,False
10541500.0,0,367.0,h242,False,False
2698960000.0,0,367.0,h242,True,False
1145400000.0,0,367.0,h242,False,False
2698960000.0,0,367.0,h242,False,False
2698960000.0,0,367.0,h242,False,False
10541500.0,0,367.0,h242,False,False
2698960000.0,0,367.0,h242,True,False
10512800.0,0,366.0,h242,False,False
2691610000.0,0,366.0,h242,False,False
2691610000.0,0,366.0,h242,False,False
2691610000.0,0,366.0,h242,False,False
2691610000.0,0,366.0,h242,False,False
237744000000.0,0,366.0,h242,False,False
21474000000.0,0,365.0,h242,False,False
10484100.0,0,365.0,h242,False,False
10484100.0,0,365.0,h242,False,False
5000800000.0,0,365.0,h242,False,False
2684250000.0,0,365.0,h242,False,False
2684250000.0,0,365.0,h242,False,False
2684250000.0,0,365.0,h242,False,False
10484100.0,0,365.0,h242,False,False
2684250000.0,0,365.0,h242,True,False
335532000.0,0,365.0,h242,False,False
2684250000.0,0,365.0,h242,False,False
10484100.0,0,365.0,h242,True,True
2684250000.0,0,365.0,h242,False,False
2676900000.0,0,364.0,h242,False,False
2676900000.0,0,364.0,h242,True,False
1370570000000.0,0,364.0,h242,False,False
2676900000.0,0,364.0,h242,False,False
2676900000.0,0,364.0,h242,False,False
11317200.0,0,363.0,h242,False,False
893525000.0,0,363.0,h242,True,False
2669540000.0,0,363.0,h242,False,False
10426700.0,0,363.0,h242,False,False
10426700.0,0,363.0,h242,False,False
10426700.0,0,363.0,h242,False,False
10397900.0,0,362.0,h242,False,False
2662190000.0,0,362.0,h242,False,False
2662190000.0,0,362.0,h242,False,False
332774000.0,0,362.0,h242,False,False
2662190000.0,0,362.0,h242,False,False
2662190000.0,0,362.0,h242,False,False
10397900.0,0,362.0,h242,False,False
20988600000.0,0,362.0,h242,False,False
13960100.0,0,362.0,h242,False,False
2662190000.0,0,362.0,h242,False,False
37300100000.0,0,361.0,h242,False,False
2654840000.0,0,361.0,h242,False,False
2654840000.0,0,361.0,h242,True,False
12150300.0,0,361.0,h242,False,False
13931400.0,0,361.0,h242,False,False
331854000.0,0,361.0,h242,False,False
3522620000.0,0,360.0,h242,False,False
10340500.0,0,360.0,h242,False,False
3162270000.0,0,360.0,h242,False,False
2647480000.0,0,360.0,h242,False,False
10340500.0,0,360.0,h242,False,False
2647480000.0,0,360.0,h242,True,False
2647480000.0,0,360.0,h242,False,False
2647480000.0,0,360.0,h242,False,False
2640130000.0,0,359.0,h242,False,False
10311800.0,0,359.0,h242,False,False
2640130000.0,0,359.0,h242,False,False
10311800.0,0,359.0,h242,False,False
2640130000.0,0,359.0,h242,False,False
10311800.0,0,359.0,h242,False,False
330016000.0,0,359.0,h242,False,False
10311800.0,0,359.0,h242,False,False
1351750000000.0,0,359.0,h242,False,False
10283000.0,0,358.0,h242,True,True
2632770000.0,0,358.0,h242,False,False
10283000.0,0,358.0,h242,False,False
3044600000.0,0,358.0,h242,False,False
2735730000.0,0,358.0,h242,False,False
1398830000.0,0,358.0,h242,False,False
10254300.0,0,357.0,h242,False,False
2625420000.0,0,357.0,h242,False,False
10254300.0,0,357.0,h242,False,False
2625420000.0,0,357.0,h242,False,False
2625420000.0,0,357.0,h242,False,False
10254300.0,0,357.0,h242,True,True
10254300.0,0,357.0,h242,False,False
2625420000.0,0,357.0,h242,False,False
10254300.0,0,357.0,h242,False,False
10648800000.0,0,356.0,h242,False,False
2618070000.0,0,356.0,h242,False,False
2618070000.0,0,356.0,h242,False,False
2618070000.0,0,356.0,h242,True,False
2618070000.0,0,356.0,h242,True,False
10225600.0,0,356.0,h242,True,True
1340450000000.0,0,356.0,h242,False,False
10225600.0,0,356.0,h242,True,True
1336680000000.0,0,355.0,h242,False,False
2610710000.0,0,355.0,h242,False,False
10196900.0,0,355.0,h242,False,False
2610710000.0,0,355.0,h242,False,False
2610710000.0,0,355.0,h242,False,False
2610710000.0,0,355.0,h242,False,False
2603390000.0,0,355.0,h242,False,False
10196900.0,0,355.0,h242,True,True
2610710000.0,0,355.0,h242,True,False
20319400000.0,0,355.0,h242,False,False
2610710000.0,0,355.0,h242,False,False
10196900.0,0,355.0,h242,True,True
10196900.0,0,355.0,h242,True,False
16965900000.0,0,354.0,h242,False,False
325420000.0,0,354.0,h242,False,False
2603360000.0,0,354.0,h242,False,False
2603360000.0,0,354.0,h242,False,False
2603360000.0,0,354.0,h242,False,False
10168100.0,0,354.0,h242,False,False
10168100.0,0,354.0,h242,False,False
33181800000.0,0,354.0,h242,False,False
10168100.0,0,354.0,h242,True,True
1321800000000.0,0,354.0,h242,True,False
10139400.0,0,353.0,h242,False,False
10139400.0,0,353.0,h242,False,False
10139400.0,0,353.0,h242,False,False
10139400.0,0,353.0,h242,False,False
10139400.0,0,353.0,h242,False,False
324500000.0,0,353.0,h242,False,False
49323200.0,0,353.0,h242,False,False
15482700.0,0,353.0,h242,False,False
10139400.0,0,353.0,h242,False,False
2596000000.0,0,353.0,h242,False,False
2596000000.0,0,353.0,h242,False,False
2596000000.0,0,353.0,h242,False,False
10139400.0,0,353.0,h242,False,False
11920500.0,0,353.0,h242,False,False
10110700.0,0,352.0,h242,False,False
10110700.0,0,352.0,h242,False,False
2588650000.0,0,352.0,h242,True,False
2588650000.0,0,352.0,h242,False,False
10110700.0,0,352.0,h242,False,False
10110700.0,0,352.0,h242,False,False
321800000.0,0,352.0,h242,False,False
10110700.0,0,352.0,h242,True,True
2588650000.0,0,352.0,h242,False,False
10110700.0,0,352.0,h242,False,False
2581290000.0,0,351.0,h242,True,False
10082000.0,0,351.0,h242,False,False
2581290000.0,0,351.0,h242,False,False
412750000.0,0,351.0,h242,False,False
2581290000.0,0,351.0,h242,False,False
2632770000.0,0,351.0,h242,False,False
10082000.0,0,351.0,h242,False,False
10053200.0,0,350.0,h242,True,True
1317860000000.0,0,350.0,h242,False,False
2573940000.0,0,350.0,h242,False,False
9163230000.0,0,350.0,h242,False,False
321743000.0,0,350.0,h242,False,False
11834300.0,0,350.0,h242,False,False
2573940000.0,0,350.0,h242,False,False
2566590000.0,0,349.0,h242,False,False
10024500.0,0,349.0,h242,False,False
2566590000.0,0,349.0,h242,False,False
2539070000.0,0,349.0,h242,False,False
2566590000.0,0,349.0,h242,False,False
10024500.0,0,349.0,h242,False,False
10024500.0,0,349.0,h242,False,False
2566590000.0,0,349.0,h242,False,False
2713670000.0,0,348.0,h242,False,False
9995800.0,0,348.0,h242,True,True
48890200000.0,0,348.0,h242,False,False
9995800.0,0,348.0,h242,False,False
2559230000.0,0,348.0,h242,False,False
2559230000.0,0,348.0,h242,False,False
20415000000.0,0,347.0,h242,False,False
218354000.0,0,347.0,h242,False,False
9967080.0,0,347.0,h242,True,True
2551880000.0,0,347.0,h242,False,False
9967080.0,0,347.0,h242,True,True
2551880000.0,0,347.0,h242,False,False
9967080.0,0,347.0,h242,False,False
2551880000.0,0,347.0,h242,False,False
2551880000.0,0,347.0,h242,False,False
19797300000.0,0,347.0,h242,False,False
2544520000.0,0,346.0,h242,False,False
2544520000.0,0,346.0,h242,False,False
2538090000.0,0,346.0,h242,True,False
2544520000.0,0,346.0,h242,False,False
2544520000.0,0,346.0,h242,False,False
9938350.0,0,346.0,h242,False,False
9938350.0,0,346.0,h242,False,False
2544520000.0,0,346.0,h242,False,False
1302800000000.0,0,346.0,h242,False,False
16172100.0,0,346.0,h242,False,False
3677060000.0,0,346.0,h242,False,False
2537170000.0,0,345.0,h242,False,False
2537170000.0,0,345.0,h242,False,False
9909630.0,0,345.0,h242,True,True
2537170000.0,0,345.0,h242,True,False
2537170000.0,0,345.0,h242,False,False
317146000.0,0,345.0,h242,False,False
2537170000.0,0,345.0,h242,False,False
9909630.0,0,345.0,h242,False,False
316227000.0,0,344.0,h242,False,False
9880910.0,0,344.0,h242,False,False
2529820000.0,0,344.0,h242,False,False
9880910.0,0,344.0,h242,True,True
13391800000.0,0,344.0,h242,False,False
2529820000.0,0,344.0,h242,False,False
9880910.0,0,344.0,h242,False,False
1295270000000.0,0,344.0,h242,False,False
9880910.0,0,344.0,h242,False,False
10742700.0,0,343.0,h242,False,False
4684570000.0,0,343.0,h242,False,False
449261000.0,0,343.0,h242,False,False
2573940000.0,0,343.0,h242,False,False
9852180.0,0,343.0,h242,False,False
9852180.0,0,343.0,h242,False,False
1291500000000.0,0,343.0,h242,False,False
9852180.0,0,343.0,h242,False,False
2522460000.0,0,343.0,h242,False,False
2522460000.0,0,343.0,h242,False,False
9852180.0,0,343.0,h242,True,True
2522460000.0,0,343.0,h242,False,False
2566590000.0,0,342.0,h242,False,False
9823460.0,0,342.0,h242,False,False
739089000.0,0,342.0,h242,False,False
9823460.0,0,342.0,h242,True,True
9823460.0,0,342.0,h242,True,True
9823460.0,0,342.0,h242,False,False
9823460.0,0,342.0,h242,True,True
1287740000000.0,0,342.0,h242,False,False
4574260000.0,0,342.0,h242,False,False
9823460.0,0,342.0,h242,True,True
2515110000.0,0,342.0,h242,True,False
2507750000.0,0,341.0,h242,False,False
2507750000.0,0,341.0,h242,False,False
2507750000.0,0,341.0,h242,False,False
2507750000.0,0,341.0,h242,True,False
2507750000.0,0,341.0,h242,False,False
2507750000.0,0,341.0,h242,False,False
2507750000.0,0,341.0,h242,False,False
9794730.0,0,341.0,h242,False,False
